Student ID,Subject ID,Group ID
757,ME0244,1
758,CT0479,1
758,BI0482,1
758,BI0477,1
758,BI0476,1
758,BI0476,1
758,BI0477,1
758,BI0484,1
758,PT0309,1
759,CS0923,1
759,HL0354,1
760,CT0479,1
760,BI0486,1
760,BI0478,1
760,BI0487,1
760,BI0489,2
760,BI0489,2
761,MU0401,21
761,CM0246,3
761,ST0244,4
761,ST0270,2
761,ST0247,1
762,IP0244,1
762,IP0244,1
763,PR0613,4
763,PR0255,1
763,PR0603,145
763,PT1000,1
764,IP0253,2
764,IM0244,1
764,PT0171,1
765,CM0423,1
765,CM0418,1
765,CM0426,1
766,FI0240,1
766,CM0251,1
767,ME0243,2
767,ME0244,1
768,FI0116,11
768,OG0128,2
768,OG0123,10
768,CO0135,11
768,OG0135,5
769,OG0064,1
769,ME0172,2
769,FI0159,1
769,EC0103,4
769,OG0134,1
769,OG0352,1
770,ME0238,1
770,ME0237,2
770,ME0241,3
770,ME0172,1
770,HL0593,5
771,NI0247,1
771,BU0009,5
771,BU0460,1
771,EC0301,1
771,CM0211,9
772,DE0085,3
772,DE0025,1
773,EC0314,1
773,EC0200,1
773,EC0310,1
774,DE0084,24
774,EC0235,4
774,OG0283,1
775,CS0216,1
775,CS0219,1
775,CS0211,2
775,CS0225,1
775,CS0220,1
776,ST0252,1
777,ST0272,2
777,ID0267,3
777,ST0272,2
777,ID0254,2
778,OG0125,5
778,OG0127,7
778,MU0400,24
778,CO0233,1
779,CO0231,1
779,CO0147,1
779,CO0233,1
779,CO0127,1
779,CO0144,1
779,CT0310,3
780,IP0255,1
780,IP0258,1
780,ST0241,2
781,PT0300,1
781,DE0147,3
782,ME0234,1
783,ST0256,3
784,PT0310,1
784,FI0167,1
784,FI0166,1
784,CM0251,1
784,FI0169,2
785,BU0600,4
785,ME0231,3
785,ME0230,4
785,ME0233,1
786,PT0002,1
786,EC0235,4
786,OG0137,8
786,CO0229,1
786,OG0591,16
786,ME0242,2
787,CM0260,2
787,CM0230,2
787,CM0246,1
788,FI0155,3
788,OG0591,27
789,EC0314,1
789,EC0200,1
789,EC0276,1
789,EC0310,1
789,PR0312,3
790,NI0288,1
790,FI0035,1
790,NI0191,1
791,PT0113,26
791,OG0064,1
791,ME0248,1
791,OG0283,2
791,OG0352,1
792,DE0084,15
792,NI0278,1
792,EC0103,7
792,NI0276,2
793,FI0139,3
793,ME0171,2
793,OG0260,5
793,OG0262,2
793,NI0243,1
793,NI0251,2
794,OG0131,2
794,OG0347,14
794,OG0123,8
795,OG0283,3
795,EC0235,4
795,OG0127,2
795,OG0137,2
796,CM0078,1
796,ST0245,3
796,CM0081,1
796,ST0245,3
797,PS0310,1
797,PS0327,2
797,PS0316,2
797,PS0315,1
797,PS0314,1
798,OG0261,6
798,OG0127,1
798,EC0235,8
798,ME0156,6
799,CM0231,1
799,ID0250,61
799,ID0255,68
799,ID0268,1
800,DE0156,1
800,DE0137,3
800,DE0133,2
801,ST0248,2
801,ST0248,2
802,ME0241,2
802,CO0229,1
802,EC0243,4
802,OG0284,1
802,NI0266,1
802,NI0257,2
803,OG0355,1
803,OG0135,6
804,CS0238,1
804,CS0240,2
805,EC0102,7
805,NI0259,1
805,NI0275,2
806,OG0064,1
806,ST0061,1
807,BU0465,2
807,ID0230,3
807,ST0240,1
807,ID0241,3
808,FI0240,1
808,EC0260,3
808,CM0109,2
808,EC0260,3
808,CM0223,1
808,ST0286,2
809,CO0135,6
809,DE0084,20
809,CM0218,9
809,NI0100,4
810,IP0248,8
810,IM0232,4
810,IP0248,8
811,IC0273,1
811,IC0274,4
811,IC0271,2
811,IC0271,2
812,CT0258,2
813,PS0310,1
813,PS0311,1
813,PS0308,1
813,PS0304,1
814,ST0241,3
814,IP0258,1
814,IP0256,3
814,IP0702,1
815,FI0116,14
815,OG0123,4
815,OG0591,6
815,ME0104,2
816,MU0402,16
816,DE0084,19
816,DE0152,1
817,DE0908,1
817,DE0151,1
817,DE0679,1
817,PT1001,1
818,OG0262,5
818,DF0239,14
818,DF0239,14
818,IC0260,1
818,BU0157,2
819,ME0237,1
819,DE0226,3
819,ME0234,1
819,EC0102,2
820,IP0252,1
820,IP0255,2
820,ID0231,1
820,OG0276,6
820,IM0617,106
821,HL0550,2
821,IC0606,3
821,IC0635,17
822,CO0132,1
822,CM0212,10
822,CO0139,1
822,CO0134,1
823,CS0256,1
823,ID0256,2
823,ME0216,2
824,DE0152,1
825,CT0256,1
825,CT0650,81
825,IC0622,21
826,ME0070,4
826,ME0232,2
826,ME0233,3
826,EC0101,19
826,OG0278,2
826,BU0008,30
827,CS0045,4
827,MU0402,16
827,CS0092,2
827,HL0355,2
828,CO0234,1
828,OG0123,7
829,ID0254,1
829,CM0232,1
829,ID0267,1
829,CM0231,10
829,ID0280,2
830,CM0212,8
830,DE0226,3
830,ME0234,1
830,ME0232,2
830,OG0591,12
831,DE0087,3
831,DE0014,2
831,DE0013,1
832,DF0239,8
832,IC0290,1
832,DF0239,8
832,IC0286,1
832,IC0262,1
833,DE0124,1
833,DE0085,3
833,DE0014,2
833,CM0028,3
833,DE0121,1
834,IC0273,3
834,IC0290,1
834,IC0293,3
834,PT0161,1
835,OG0127,2
835,OG0347,18
835,OG0124,6
836,PT0181,1
836,CT0647,81
836,CT0258,1
836,CT0246,1
836,CT0646,81
836,CT0648,81
837,DE0215,2
837,NI0221,3
837,DE0084,20
837,OG0591,21
837,NI0286,2
838,OG0127,5
838,OG0136,1
838,CO0125,1
839,CO0234,1
839,CM0211,3
839,ME0171,1
840,CS0237,2
840,HL0354,1
840,CS0233,3
840,MU0401,20
841,NI0221,2
841,ME0253,3
842,IC0282,1
842,IC0291,1
842,IC0272,2
842,IC0267,3
842,IC0281,5
842,IC0277,1
843,IP0287,2
843,ID0258,78
843,ME0216,1
843,ID0255,1
843,ID0261,82
844,CO0128,1
844,CO0234,1
844,CO0126,1
844,CO0222,1
844,CO0148,1
845,HL0591,6
845,OG0128,3
845,OG0135,8
846,FI0240,1
846,DE0084,4
847,OG0591,13
847,EC0103,7
847,OG0122,5
847,OG0133,4
847,MU0401,20
848,ME0237,1
848,EC0103,5
848,ME0239,3
848,ME0236,1
848,ME0070,3
849,OG0281,2
849,ME0058,1
849,OG0135,8
850,PT0002,1
850,EC0235,5
850,OG0127,1
850,NI0270,1
850,CO0125,1
850,OG0126,7
851,BI0486,1
851,BI0478,1
851,BI0487,1
851,BI0489,2
851,BI0489,2
852,IC0265,2
852,IC0270,2
852,IC0288,3
853,CM0470,1
853,BI0466,1
853,BI0466,1
854,OG0127,2
854,OG0124,2
854,ME0156,2
854,OG0349,1
855,PS0306,1
855,PS0305,1
855,PS0312,1
855,PS0308,1
856,BU0465,1
856,CS0241,3
856,CS0240,1
856,HL0320,1
856,EC0009,1
856,BU0465,1
856,CS0251,2
857,OG0276,5
857,IC0290,3
857,IC0273,2
857,IC0276,1
858,MU0401,10
858,MU0400,26
858,IC0272,2
858,IC0292,1
858,IC0290,4
858,PT0161,1
859,FI0242,1
859,FI0162,1
860,DF0238,1
860,ID0248,3
860,ID0247,2
860,ID0249,1
861,OG0127,1
861,EC0103,3
861,OG0284,1
861,OG0352,1
862,NI0287,4
862,HL0550,1
862,NI0051,1
862,NI0247,4
863,PT0131,1
863,HL0552,2
864,IP0248,6
864,IP0245,1
864,IP0244,3
864,IP0248,6
864,IP0244,3
865,IC0288,2
865,BU0220,23
865,BU0227,2
865,IC0270,3
866,IP0251,1
866,CO0217,1
866,OG0260,8
866,IP0706,1
867,IP0211,1
867,ID0616,202
867,IM0607,71
867,IP0674,51
868,OG0133,6
868,ME0243,2
868,ME0245,2
868,CO0233,1
868,ME0212,1
868,OG0135,6
869,IC0293,2
869,OG0276,1
869,IC0630,17
869,PT0161,1
870,NI0285,1
870,BU0600,1
870,BU0469,3
870,NI0100,2
870,ME0215,2
870,BU0469,3
871,OG0261,8
871,ME0070,5
871,OG1124,83
871,CM0218,7
871,OG1124,83
871,CO0228,1
871,NI0283,1
872,PR0249,1
872,OG0276,7
872,PR0614,4
872,PR0604,145
873,DE0215,2
873,BU0453,1
873,NI0259,3
873,NI0247,6
874,NI0288,1
874,ME0159,2
874,ME0106,8
874,NI0191,2
874,BU0600,23
875,DE0071,1
875,PT0300,1
875,DE0143,1
875,HL0551,1
875,DE0147,3
876,OG0131,3
876,PR0311,5
876,OG0280,2
876,FI0139,5
876,ME0247,1
877,EC0243,11
877,NI0281,1
877,OG0126,3
878,BI0497,1
878,BI0489,2
878,BI0489,2
878,PT0309,1
879,CO0135,1
879,ME0157,1
879,ME0171,4
879,OG0122,5
880,EC0271,1
880,EC0244,1
880,EC0222,1
880,EC0262,1
881,HL0551,1
881,PT1001,1
882,PT0305,1
882,DE0084,21
882,CS0061,2
883,PS0324,1
883,PS0314,1
884,DE0215,2
884,OG0591,28
885,FI0240,1
885,CM0251,1
886,CO0220,1
886,CO0183,1
886,CO0143,1
887,PT0307,1
887,PS0332,1
887,PS0330,1
887,PS0329,1
887,PS0339,1
888,ST0254,1
888,ST0255,1
888,CM0439,1
888,ST0253,1
888,CM0244,3
889,EC0307,1
889,EC0246,2
889,EC0311,1
889,EC0306,1
889,PT0111,1
890,BU0600,4
890,OG0123,8
890,CO0133,11
890,ME0104,2
890,DE0119,5
891,IP0230,1
891,PR0614,4
891,IP0230,1
891,PR0253,1
892,ID0262,90
892,OG0260,5
892,ID0266,2
892,IP0282,1
892,IM0260,1
893,BI0482,1
893,BI0498,1
893,PT0309,1
894,CO0139,1
894,CO0234,1
894,CO0183,1
894,CO0143,1
895,EC0103,7
895,EC0271,1
895,BU0227,2
895,DE0084,1
895,OG0128,6
895,OG0124,4
896,IP0248,7
896,IP0663,2
896,PR0249,1
896,IP0248,7
896,IP0665,2
896,PR0629,145
896,PR0253,1
897,OG0351,1
897,PS0317,1
897,OG0133,3
897,EC0235,6
897,OG0283,1
897,OG0137,3
898,EC0258,1
899,CS0256,1
899,CS0241,3
899,CS0240,3
899,CS0253,1
899,CS0061,2
900,OG0134,2
900,OG0127,7
900,FI0159,1
900,OG0137,1
901,EC0103,6
901,ME0212,3
901,OG0128,6
901,OG0125,4
902,BU0228,2
902,OG0591,8
902,ME0171,6
902,DE0120,5
903,PT0301,1
903,MU0648,183
903,MU0688,184
903,MU0405,183
903,MU0799,183
903,MU0719,185
904,IP0253,2
904,IM0245,6
904,IP0250,2
904,IM0245,6
904,OG0276,4
904,IM0244,1
904,IM0617,106
905,DE0140,3
905,DE0148,2
905,DE0141,1
906,DE0013,2
906,DE0087,2
906,CM0028,2
906,DE0012,1
907,DE0908,1
907,DE0077,1
907,DE0151,1
907,HL0550,2
908,PR0244,1
908,PR0248,2
908,PR0244,1
908,PR0266,1
908,PR0250,1
909,BU0465,7
909,DE0086,5
909,DE0012,1
909,BU0180,3
910,DE0155,1
910,DE0140,1
910,DE0138,2
910,DE0147,1
911,IP0248,8
911,CO0217,2
911,IP0672,51
911,IP0248,8
912,ID0265,1
912,OG0064,2
912,ID0243,54
912,ID0258,70
912,ID0253,8
913,EC0271,1
913,EC0251,1
914,FI0161,1
914,FI0168,1
915,HL0358,1
915,HL0555,4
915,CS0240,2
915,CS0251,2
915,HL0552,1
915,CS0061,2
916,NI0039,1
916,OG0269,1
916,EC0235,2
916,MU0401,20
917,ST0277,1
917,ST0061,1
918,BI0499,1
918,BI0484,1
918,PT0309,1
919,PT0113,36
919,ME0237,2
919,ME0241,1
919,OG0128,4
920,PT0113,13
920,DE0156,1
920,MU0401,21
921,IC0283,2
921,IC0293,1
921,IC0275,1
922,EC0307,1
922,EC0245,2
922,FI0155,3
922,EC0301,1
922,EC0306,1
922,EC0215,1
923,EC0314,1
923,EC0311,1
923,EC0200,1
923,EC0276,1
923,EC0310,1
924,IP0258,1
924,OG0276,2
924,IP0674,51
925,PT0305,1
925,CS0256,1
925,CS0219,2
925,CS0253,1
926,PT0300,1
926,DE0055,1
926,OG0591,7
926,DE0142,3
927,DE0120,7
928,CS0233,2
928,CS0238,1
928,CS0061,2
929,HL0555,6
929,PR0238,1
930,OG0591,33
930,DE0120,2
930,OG0122,5
930,ME0171,1
930,OG0124,5
931,PT0181,1
931,CT0257,2
931,CO0217,1
932,PS0341,1
932,BU0600,17
932,ME0245,1
932,ME0243,3
932,EC0101,29
932,DE0119,5
933,BU0405,1
933,BU0220,23
933,BU0430,1
933,BU0405,1
933,CS0231,5
933,CS0091,2
934,OG0127,2
934,ME0156,6
935,IC0290,2
935,OG0591,16
935,IC0291,3
935,IC0274,2
935,IC0281,5
936,DE0132,3
936,ME0157,1
936,ME0159,3
936,OG0131,5
937,ST0249,1
937,EC0255,1
937,ST0250,2
937,OG0205,2
937,ST0247,1
937,ST0249,1
938,ST0248,2
938,ST0243,1
938,CM0230,9
938,ST0245,3
938,ST0248,2
938,ST0245,3
939,DE0137,3
939,DE0126,3
939,DE0146,3
939,DE0128,5
940,CS0092,2
940,CM0028,2
940,HL0357,1
940,HL0356,2
940,CS0234,1
941,CM0212,9
941,NI0104,1
941,DE0119,6
942,IP0254,2
942,IP0211,1
942,IP0254,2
942,PT0171,1
943,OG0281,2
943,HL0555,13
943,OG0122,1
943,OG0128,1
944,ME0242,5
944,OG0064,2
944,ME0058,3
944,NI0257,2
944,PT1001,1
945,PR0252,1
945,PR0251,2
945,PR0611,4
945,PR0251,2
945,PR0253,1
946,IP0694,51
946,ID0603,720
946,ID0618,202
946,ID0601,620
947,ID0602,620
947,ID0618,202
947,ID0283,1
948,ME0249,1
948,ME0248,1
948,ME0246,1
948,OG0126,5
949,CM0234,4
949,ST0252,1
949,ST0251,1
949,OG0205,1
950,CS0225,1
951,BU0228,2
951,EC0101,5
951,CM0211,10
951,DE0119,6
951,CO0133,11
952,OG0064,2
952,IC0264,2
953,CT0240,6
953,CT0241,3
953,CT0240,6
954,CS0067,2
954,IP0287,1
954,CM0235,6
954,ID0261,1
955,DE0069,1
955,DE0679,1
956,HL0357,2
956,HL0555,16
956,EC0009,1
956,CS0240,2
956,CM0028,2
956,CS0061,2
957,EC0101,25
957,CM0212,4
957,ME0234,1
957,OG0278,1
957,ME0232,1
958,CO0220,1
958,CO0141,1
958,CO0126,1
959,OG0261,1
959,IP0257,3
959,ST0241,2
960,ME0215,3
960,CO0333,4
960,NI0100,2
961,CT0258,1
961,CT0648,81
962,CM0212,12
962,OG0122,1
962,OG0123,10
962,ME0104,3
962,CO0135,7
962,ME0104,3
963,PT0300,1
963,DE0077,1
963,DE0151,1
963,DE0055,1
964,PT0305,1
964,CS0067,5
964,EC0009,1
964,DE0162,1
965,FI0240,1
965,CM0251,1
965,FI0156,2
966,CM0231,5
966,ID0248,1
966,ID0245,1
966,ID0255,68
966,ID0268,1
967,EC0314,1
967,EC0306,1
968,MU0401,13
968,NI0266,1
968,NI0191,2
968,NI0283,1
969,NI0276,1
969,NI0287,2
969,HL0555,4
969,OG0126,7
969,OG0260,8
970,DE0139,2
970,DE0132,3
970,DE0137,3
970,DE0134,2
970,DE0141,3
970,DE0142,3
971,OG0591,7
971,ST0244,4
971,ST0245,3
971,ST0245,3
972,CO0135,2
972,ME0171,1
972,ME0104,2
973,IP0252,1
973,IP0254,2
973,IP0254,2
973,ID0616,202
974,ST0275,1
974,ST0262,1
974,ST0253,1
974,ST0261,1
974,ST0251,2
974,OG0205,1
975,OG0126,4
975,ME0171,1
975,OG0128,6
976,HL0555,7
976,DE0128,1
976,DE0152,1
976,DE0131,3
976,DE0126,4
977,PT0113,24
977,OG0260,4
977,ID0262,3
977,IP0283,1
977,PT0302,1
978,BI0485,2
978,BI0485,2
978,PR0611,4
978,PR0614,4
978,PR0602,4
978,PR0255,1
978,PR0603,145
979,PT0113,35
979,OG0261,6
979,OG0133,5
979,OG0122,3
979,OG0126,3
979,OG0350,1
980,OG0269,1
980,OG0349,1
980,ME0242,1
980,PS0303,1
981,CT0241,3
981,CT0233,2
981,CT0233,2
982,FI0035,1
982,OG0281,1
982,NI0267,1
982,OG0137,3
983,PT0310,1
983,FI0169,2
983,FI0168,1
984,IC0265,3
984,IC0288,2
984,IC0282,1
984,IC0264,2
984,IC0266,6
984,IC0270,1
985,EC0235,4
985,OG0284,1
985,FI0035,2
985,DE0162,1
986,ME0171,2
987,NI0221,3
987,EC0251,1
987,EC0276,1
987,EC0222,1
988,NI0221,2
988,CO0133,6
988,BU0469,2
988,EC0301,1
988,BU0008,10
988,BU0469,2
989,EC0159,2
989,CS0237,3
989,HL0357,1
990,EC0251,1
990,CM0109,1
990,EC0240,1
991,CM0211,10
991,BU0008,5
991,ME0233,1
992,BU0464,1
992,ME0241,2
992,BU0401,1
992,BU0464,1
992,HL0593,1
993,FI0131,1
993,OG0591,2
994,EC0243,5
994,OG0347,7
994,OG0128,5
994,DE0084,20
994,OG0131,6
995,OG0261,3
995,PR0614,4
995,PR0602,4
996,MU0729,183
996,MU0689,184
997,HL0317,1
997,HL0320,1
997,HL0318,1
998,IC0285,1
998,IC0282,1
998,IC0277,2
999,CS0256,1
999,CS0233,3
999,CS0238,1
999,CS0239,1
1000,FI0240,1
1000,CM0251,1
1000,CM0109,1
1001,CO0183,1
1001,CO0143,1
1002,IC0272,3
1002,IC0266,2
1002,IC0288,3
1003,ID0231,1
1003,ID0615,202
1003,PT0171,1
1004,OG0283,3
1004,OG0127,8
1004,FI0140,8
1004,NI0276,1
1004,NI0281,1
1005,FI0140,3
1005,OG0137,8
1005,OG0127,8
1005,CO0224,1
1006,EC0258,1
1006,EC0246,2
1006,EC0271,1
1006,EC0251,1
1006,EC0276,1
1006,EC0222,1
1007,BU0011,51
1007,BU0220,28
1007,PS0302,1
1007,BU0220,28
1007,PS0301,1
1007,PS0303,1
1007,BU0230,2
1008,PS0328,1
1008,PS0323,1
1008,PS0319,1
1008,PS0310,2
1008,PS0342,1
1009,BI0233,1
1009,BI0233,1
1009,PR0236,1
1009,PR0237,1
1010,DE0124,2
1010,EC0266,1
1010,DE0123,1
1010,DE0127,3
1010,DE0085,1
1011,CM0078,1
1011,CM0079,1
1012,BU0228,2
1012,EC0103,7
1012,FI0116,14
1012,OG0131,6
1012,OG0260,10
1013,CS0213,1
1013,CS0219,2
1013,CS0218,2
1013,CS0212,1
1013,CS0225,1
1014,NI0221,3
1014,OG0126,1
1014,NI0287,3
1015,CM0078,1
1015,CM0079,1
1016,OG0351,1
1016,FI0156,2
1016,PT1002,1
1017,EC0101,5
1017,OG0122,2
1017,ME0243,3
1018,ME0237,1
1018,ME0231,3
1018,ME0233,1
1018,OG0278,1
1018,ME0232,1
1018,BU0230,2
1019,OG0279,1
1019,CO0231,1
1019,BU0600,7
1020,EC0314,1
1020,CM0433,1
1020,EC0251,1
1020,NI0266,1
1020,EC0222,1
1021,PT0113,10
1021,IM0245,1
1021,IM0245,1
1022,CS0232,2
1022,CS0046,2
1022,EC0159,2
1022,CS0240,3
1022,CS0234,2
1023,IC0276,2
1023,IC0291,1
1023,IC0272,1
1023,IC0271,2
1023,IC0271,2
1023,IC0275,2
1024,DE0071,1
1024,PT0300,1
1024,DE0133,1
1025,ME0243,3
1025,ME0244,1
1025,PT0308,1
1026,NI0287,1
1026,HL0555,6
1026,FI0116,1
1026,NI0276,1
1026,OG0347,8
1026,NI0266,1
1027,OG0261,8
1027,IC0607,4
1027,IC0606,3
1028,ME0242,5
1028,EC0243,7
1028,ME0106,8
1028,HL0551,1
1028,CO0217,1
1028,OG0350,1
1029,BU0464,1
1029,BU0009,5
1029,BU0465,7
1029,HL0591,9
1029,BU0464,1
1029,CM0028,3
1030,CS0256,1
1030,CS0241,3
1030,HL0356,1
1031,IC0276,1
1031,IC0269,1
1031,IC0277,1
1032,OG0122,3
1032,DE0120,5
1033,PT0113,23
1033,OG0261,8
1033,OG0134,2
1034,IC0279,1
1034,CT0272,1
1035,FI0159,2
1035,ME0241,2
1035,CO0231,1
1035,EC0216,1
1035,OG0122,2
1035,OG0131,6
1035,EC0216,1
1036,CT0647,81
1036,CT0650,81
1036,CT0258,1
1036,CT0648,81
1037,DE0215,2
1037,CM0212,11
1037,CO0333,1
1037,NI0100,1
1037,HL0555,2
1038,EC0112,2
1038,CM0108,3
1038,EC0216,1
1038,EC0112,2
1038,EC0216,1
1038,EC0263,2
1038,HL0591,13
1039,HL0097,1
1039,BI0243,1
1039,CM0002,1
1040,IM0230,2
1040,BU0220,26
1040,BU0465,3
1040,ID0230,4
1040,ID0241,2
1040,BU0220,26
1040,IP0231,1
1040,BU0465,3
1041,DE0069,1
1041,DE0055,1
1041,DE0664,1
1041,DE0078,1
1042,IC0276,1
1042,IC0283,1
1042,IC0275,1
1042,IC0277,2
1043,PT0305,1
1043,CS0256,1
1043,PT1002,1
1044,BU0456,1
1044,CS0218,2
1044,CS0234,2
1044,CS0230,1
1044,BU0230,2
1045,IC0656,28
1045,IC0695,142
1045,IC0656,28
1045,IC0622,21
1045,IC0635,17
1046,EC0260,1
1046,ME0212,7
1046,EC0260,1
1046,MU0401,17
1046,PS0306,2
1046,ME0070,3
1047,IC0280,4
1047,IC0280,4
1047,IC0275,2
1047,IC0292,2
1048,CO0222,1
1048,CO0183,1
1048,CO0143,1
1049,IP0241,2
1049,IM0243,1
1049,IM0235,7
1049,IM0235,7
1050,DF0121,1
1050,DF0127,1
1050,DF0127,1
1050,DF0037,1
1051,ME0249,1
1051,ME0247,2
1051,ME0241,1
1051,NI0247,6
1051,ME0253,3
1051,PT0308,1
1052,DF0239,11
1052,CM0232,6
1052,IM0250,1
1052,CM0235,6
1052,DF0239,11
1053,PT0305,1
1053,CS0256,1
1053,CS0253,1
1053,CS0061,2
1054,FI0161,1
1054,FI0035,1
1054,FI0162,1
1054,FI0160,1
1055,ME0253,4
1055,ME0247,1
1055,PT0308,1
1056,ST0249,3
1056,CM0234,4
1056,ST0248,1
1056,ST0249,3
1056,ST0248,1
1057,PT0191,1
1057,NI0251,1
1057,ME0242,6
1057,ME0058,1
1058,DE0084,5
1058,CO0232,1
1058,OG0131,7
1058,FI0139,4
1058,OG0133,1
1058,OG0124,5
1059,DE0128,1
1059,DE0139,1
1059,DE0147,2
1060,ME0243,2
1060,ME0244,1
1060,PT0308,1
1061,OG0123,9
1061,CO0135,10
1061,DE0119,2
1062,HL0317,1
1062,HL0320,1
1062,HL0319,1
1062,HL0318,1
1062,HL0316,1
1063,ME0237,2
1063,ME0241,1
1063,ME0240,2
1063,ME0238,2
1064,OG0281,2
1064,ME0070,5
1064,FI0139,4
1065,MU0689,183
1065,MU0739,183
1065,MU0649,186
1066,EC0103,6
1066,FI0116,15
1066,NI0286,2
1067,IM0230,2
1067,IP0231,6
1067,BI0265,6
1067,BI0265,6
1067,IP0242,2
1067,IP0242,2
1068,DE0908,1
1068,DE0069,1
1068,DE0151,1
1068,MU0401,17
1068,DE0664,1
1069,NI0288,2
1069,NI0191,1
1070,NI0259,3
1070,CM0211,7
1070,CO0333,2
1070,DE0120,5
1071,IP0231,6
1071,ID0247,7
1071,ID0247,7
1071,ID0248,2
1071,ID0230,4
1071,ID0254,2
1072,IP0664,2
1072,IP0663,2
1072,ID0603,720
1072,IP0670,51
1072,PT0302,1
1073,CM0212,1
1073,CO0333,4
1073,NI0104,1
1073,HL0555,18
1074,CT0245,3
1074,CT0248,1
1074,CT0246,2
1075,CS0256,1
1075,MU0402,16
1075,CS0067,2
1075,CS0251,1
1075,CS0233,3
1076,ST0275,1
1076,CM0245,3
1076,ST0252,1
1076,ST0256,1
1076,ST0261,2
1076,OG0205,1
1077,DE0120,7
1077,ME0104,3
1077,ME0104,3
1078,IP0254,4
1078,IC0695,142
1078,ID0618,202
1078,OG0276,4
1078,IP0254,4
1078,IM0614,106
1079,BI0499,1
1079,BI0495,1
1079,BI0498,1
1079,BI0505,1
1079,BI0504,1
1080,PT0131,1
1080,ID0617,202
1080,ST0261,2
1080,ST0273,1
1081,FI0158,2
1081,OG0134,4
1081,OG0131,3
1081,ME0242,6
1081,FI0035,2
1081,ME0235,2
1082,CM0232,8
1082,BI0045,1
1082,BI0045,1
1083,IC0273,2
1083,IC0606,3
1084,DE0129,1
1084,DE0150,1
1084,DE0055,1
1084,DE0679,1
1084,DE0078,1
1085,PR0247,1
1085,PR0240,1
1085,PR0238,1
1085,IP0232,1
1085,PR0240,1
1086,DE0215,2
1086,NI0221,3
1086,NI0276,1
1086,MU0401,18
1087,DF0238,1
1087,ID0243,51
1087,ID0250,60
1087,ID0244,2
1087,ID0247,2
1087,ID0268,1
1088,IC0702,28
1088,IC0293,2
1088,IC0702,28
1088,PT0161,1
1089,ME0159,1
1089,ME0070,1
1089,DE0226,1
1089,ME0236,2
1089,ME0234,2
1089,OG0347,18
1090,ME0234,2
1091,ID0230,3
1091,BU0227,2
1091,ID0250,61
1091,ID0248,59
1091,ID0249,2
1092,PT0020,1
1092,OG0125,8
1092,OG0355,1
1093,DE0069,1
1093,DE0077,1
1093,DE0151,1
1093,DE0654,255
1093,DE0654,255
1093,DE0654,255
1093,DE0654,255
1093,DE0654,255
1094,DE0138,1
1094,DE0140,1
1094,DE0139,1
1094,DE0145,3
1094,DE0148,2
1094,DE0144,1
1095,PT0113,2
1095,HL0555,7
1095,MU0401,13
1095,NI0283,1
1095,OG0135,5
1096,OG0126,4
1096,EC0103,7
1096,OG0131,7
1096,OG0122,3
1096,ME0171,1
1096,ME0235,2
1097,IC0265,2
1097,IC0262,2
1097,IC0279,1
1098,PT0113,28
1098,PT0305,1
1098,CS0256,1
1098,EC0009,1
1098,CS0061,2
1099,DF0040,1
1099,DF0040,1
1099,BI0242,1
1099,DF0037,1
1099,BI0045,1
1099,BI0045,1
1100,EC0101,7
1100,CM0211,3
1100,DE0221,2
1100,NI0269,1
1101,DE0155,1
1101,DE0140,3
1101,DE0138,2
1101,DE0141,3
1101,DE0147,3
1102,NI0221,3
1102,FI0157,3
1102,FI0131,1
1102,NI0287,2
1102,OG0260,3
1102,NI0223,1
1103,CT0272,3
1103,CM0232,4
1103,IC0280,4
1103,IC0280,4
1103,IC0264,1
1103,IC0286,1
1104,CM0105,2
1104,FI0161,1
1104,FI0232,1
1104,ST0286,2
1104,FI0216,1
1105,CO0231,1
1105,OG0122,5
1105,OG0284,3
1105,OG0128,6
1105,OG0131,1
1105,OG0126,5
1106,ID0260,2
1106,ME0216,1
1106,ID0258,71
1106,PR0311,1
1106,ID0255,69
1107,BU0465,3
1107,BU0401,1
1107,HL0354,1
1107,CS0231,5
1107,BU0465,3
1107,CS0230,1
1107,CS0092,1
1108,DE0078,1
1109,FI0131,3
1109,ME0234,2
1109,ME0235,2
1109,OG0124,6
1110,DE0086,4
1110,BU0112,1
1110,BU0465,7
1110,DE0025,1
1110,CM0028,3
1110,DE0011,1
1111,IC0264,2
1111,IC0279,1
1112,ME0212,3
1112,ME0233,2
1112,HL0591,6
1112,CM0211,8
1112,ME0230,4
1112,ME0232,2
1113,IP0664,2
1113,OG0064,2
1114,OG0260,9
1114,IP0282,2
1115,OG0347,13
1115,ME0171,4
1115,EC0262,1
1116,EC0260,3
1116,NI0251,1
1116,EC0216,1
1116,EC0260,3
1116,BU0600,9
1116,EC0216,1
1116,EC0263,1
1117,IC0288,2
1117,IC0282,1
1117,IC0291,2
1117,IC0272,1
1117,IC0268,2
1118,DE0908,1
1118,PT0300,1
1118,DE0077,1
1118,DE0078,1
1119,CM0235,2
1119,IP0287,1
1119,ID0261,1
1119,ID0601,620
1119,PT0302,1
1119,ID0283,1
1120,CO0149,1
1120,CO0228,1
1120,EC0102,3
1121,PT0191,1
1121,NI0299,1
1122,ID0603,620
1122,ID0618,202
1122,IP0674,51
1122,PT1001,1
1123,IC0280,4
1123,IC0291,2
1123,IC0280,4
1123,IC0271,1
1123,IC0271,1
1124,IC0265,2
